,Unnamed: 0,customerid,churn,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,charges_monthly,charges_total,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines
2831,2831,3927-NLNRY,1,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),94.25,4867.95,Male,0,1,0,53,1,No
2832,2832,3930-ZGWVE,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,19.75,Male,0,0,0,1,1,No
2833,2833,3932-CMDTD,1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,105.65,443.9,Female,0,0,0,4,1,No
2834,2834,3932-IJWDZ,0,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),103.65,4747.85,Male,0,0,0,45,1,Yes
2835,2835,3933-DQPWX,0,DSL,No,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),39.7,1932.75,Female,0,0,0,50,0,No phone service
2836,2836,3934-HXCFZ,1,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,99.25,2186.4,Male,0,1,0,23,1,Yes
2837,2837,3935-TBRZZ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,25.7,1110.5,Male,0,1,1,44,1,Yes
2838,2838,3936-QQFLL,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,39.3,Male,0,0,0,2,1,No
2839,2839,3938-YFPXD,0,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),84.3,5997.1,Male,0,0,0,72,1,Yes
2840,2840,3941-XTSKM,0,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),45.1,2049.05,Male,0,1,1,42,0,No phone service
2841,2841,3943-KDREE,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.95,1834.95,Female,0,0,0,26,1,Yes
2842,2842,3945-GFWQL,1,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.55,480.6,Female,0,0,1,12,1,No
2843,2843,3946-JEWRQ,0,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),95.2,4563,Male,0,1,0,47,1,Yes
2844,2844,3946-MHCZW,1,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,50.9,50.9,Male,0,0,0,1,1,No
2845,2845,3948-FVVRP,0,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,54.8,452.8,Male,0,1,1,9,1,No
2846,2846,3948-KXDUF,0,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),68.75,4447.55,Male,0,0,0,66,1,Yes
2847,2847,3948-XHGNA,1,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.55,1210.4,Male,0,0,0,24,1,No
2848,2848,3950-VPYJB,0,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,59.6,3509.4,Male,0,1,1,57,1,No
2849,2849,3951-NJCVI,0,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.05,3944.5,Female,1,1,0,42,1,Yes
2850,2850,3955-JBZZM,0,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,78.8,1641.3,Male,0,0,0,20,1,No
2851,2851,3956-CJUST,0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.4,1643.55,Female,1,0,0,23,1,No
2852,2852,3956-MGXOG,0,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.6,2244.95,Female,0,0,0,28,1,No
2853,2853,3957-HHLMR,0,DSL,Yes,No,No,No,No,Yes,One year,0,Bank transfer (automatic),65.2,4543.15,Female,0,1,1,70,1,Yes
2854,2854,3957-LXOLK,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.15,3152.5,Female,1,0,0,28,1,Yes
2855,2855,3957-SQXML,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.95,894.3,Female,0,1,1,34,1,Yes
2856,2856,3961-SXAXY,0,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.05,44.05,Male,0,0,0,1,1,No
2857,2857,3963-RYFNS,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.45,8013.55,Female,0,0,0,72,1,Yes
2858,2858,3966-HRMZA,0,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,75.05,202.9,Female,1,0,0,3,1,No
2859,2859,3967-KXAPS,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),92.3,6719.9,Male,0,1,0,72,1,Yes
2860,2860,3967-VQOGC,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.9,1680.25,Female,0,1,1,67,1,Yes
2861,2861,3969-GYXEL,0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,76.4,838.7,Female,0,0,0,11,1,No
2862,2862,3969-JQABI,0,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),65.25,3791.6,Female,0,1,0,58,1,No
2863,2863,3970-XGJDU,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.2,1123.65,Female,0,0,0,62,1,No
2864,2864,3973-SKMLN,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.9,1355.1,Male,0,0,0,71,1,No
2865,2865,3976-BWUCK,1,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),94.1,2804.45,Female,0,1,0,30,1,Yes
2866,2866,3976-HXHCE,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.3,1414.8,Male,0,0,0,72,1,No
2867,2867,3976-NLDEZ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,20.6,Male,0,0,0,1,1,No
2868,2868,3977-QCRSL,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.15,117.95,Female,0,0,0,5,1,No
2869,2869,3978-YNKDD,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.85,467.5,Male,0,0,1,19,1,No
2870,2870,3981-QSVQI,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.7,168.9,Male,0,0,0,8,1,No
2871,2871,3982-DQLUS,0,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,85.75,5688.45,Male,1,1,1,65,1,Yes
2872,2872,3982-JGSFD,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.35,695.85,Male,0,0,0,36,1,No
2873,2873,3982-XWFZQ,1,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.25,2203.65,Female,0,1,0,42,1,Yes
2874,2874,3985-HOYPM,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.4,525.55,Male,0,0,0,26,1,No
2875,2875,3987-KQDDU,0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.6,661.55,Male,0,0,0,9,1,No
2876,2876,3988-RQIXO,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.3,91.3,Female,1,0,0,1,1,No
2877,2877,3990-QYKBE,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.5,3473.4,Male,1,1,0,37,1,Yes
2878,2878,3992-YWPKO,1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),109.9,669.45,Female,0,0,0,6,1,Yes
2879,2879,3995-RWMUH,1,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.65,322.5,Male,0,0,0,7,1,No
2880,2880,3995-WFCSM,0,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,60.85,111.4,Female,0,0,0,2,1,No
2881,2881,3996-ZNWYK,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.8,1388.45,Male,1,1,1,71,1,No
2882,2882,3999-QGRJH,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.7,560.85,Male,1,0,0,8,1,No
2883,2883,3999-WRNGR,0,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,49.75,3069.45,Female,0,1,1,60,0,No phone service
2884,2884,4000-VGMQP,0,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),78.95,2862.55,Male,0,1,1,38,1,Yes
2885,2885,4001-TSBTV,0,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,91.55,5511.65,Female,0,1,1,58,1,No
2886,2886,4002-BQWPQ,0,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),81.75,2028.8,Male,0,0,0,25,1,Yes
2887,2887,4003-FUSHP,0,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),61.55,1093.2,Male,0,0,0,19,1,No
2888,2888,4003-OCTMP,0,DSL,Yes,No,No,Yes,No,Yes,One year,1,Electronic check,64.0,1910.75,Female,0,1,0,31,1,No
2889,2889,4006-HKYHO,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.7,5309.5,Male,0,0,0,63,1,No
2890,2890,4007-NHVHI,0,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,96.85,5219.65,Female,1,0,0,56,1,Yes
2891,2891,4009-ALQFH,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.5,2369.05,Female,0,0,0,25,1,No
2892,2892,4010-YLMVT,0,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),106.6,5893.95,Female,0,0,0,56,1,Yes
2893,2893,4011-ARPHK,0,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,50.35,1411.35,Male,0,0,0,27,1,No
2894,2894,4012-YCFAI,0,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Mailed check,61.35,3766.2,Male,0,1,0,60,1,No
2895,2895,4012-ZTHBR,0,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.95,926.25,Female,0,1,1,21,1,No
2896,2896,4013-GUXND,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.8,20.8,Male,0,0,0,1,1,No
2897,2897,4013-TLDHQ,1,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,78.25,1490.95,Male,0,0,0,19,1,No
2898,2898,4013-UBXWQ,1,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,74.65,521.1,Female,0,0,0,7,1,Yes
2899,2899,4016-BJKTZ,0,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,108.9,2809.05,Female,0,0,0,25,1,Yes
2900,2900,4018-KJYUY,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.15,432.5,Male,0,0,1,22,1,No
2901,2901,4018-PPNDW,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.1,1551.6,Female,0,1,1,61,1,Yes
2902,2902,4020-KIUDI,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.85,138.85,Male,0,1,1,6,1,No
2903,2903,4021-RQSNY,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.5,3004.15,Male,1,1,0,29,1,Yes
2904,2904,4023-RTIQM,0,DSL,Yes,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),50.4,1580.1,Female,1,1,0,31,0,No phone service
2905,2905,4024-CSNBY,0,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),94.25,6849.75,Female,0,1,0,72,1,Yes
2906,2906,4026-SKKHW,0,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,50.25,152.3,Male,0,0,0,3,1,No
2907,2907,4029-HPFVY,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.3,220.4,Male,0,0,0,3,1,No
2908,2908,4030-VPZBD,1,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,30.9,59.05,Female,0,0,0,2,0,No phone service
2909,2909,4032-RMHCI,0,DSL,Yes,No,Yes,No,No,No,One year,0,Credit card (automatic),35.4,1412.4,Female,0,1,1,41,0,No phone service
2910,2910,4039-HEUNW,1,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.5,3436.1,Male,1,1,0,36,1,Yes
2911,2911,4039-PIMHX,0,DSL,No,Yes,No,No,No,No,Two year,0,Mailed check,49.8,2398.4,Male,1,1,0,49,1,No
2912,2912,4043-MKDTV,0,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,105.25,7291.75,Male,0,1,0,71,1,No
2913,2913,4047-GGUUG,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.45,227.45,Female,0,0,0,12,1,No
2914,2914,4049-ZPALD,0,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),99.0,6375.8,Female,0,1,0,64,1,No
2915,2915,4054-CUMIA,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,401.95,Female,0,1,1,18,1,No
2916,2916,4056-QHXHZ,0,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,107.45,7576.7,Female,0,1,1,72,1,Yes
2917,2917,4057-FKCZK,0,Fiber optic,No,No,No,No,Yes,No,Two year,0,Bank transfer (automatic),82.5,4828.05,Male,0,1,1,58,1,Yes
2918,2918,4059-IIEBK,0,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),78.55,522.95,Female,0,0,0,7,1,Yes
2919,2919,4060-BTPXO,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),105.7,6816.95,Female,0,1,0,67,1,Yes
2920,2920,4060-LDNLU,0,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,96.2,639.7,Male,0,0,0,7,1,Yes
2921,2921,4061-UKJWL,0,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.45,141.7,Male,0,0,0,3,1,No
2922,2922,4062-HBMOS,0,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.05,5364.8,Male,0,0,0,52,1,Yes
2923,2923,4063-EIKNQ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.95,267.35,Male,0,1,1,11,1,No
2924,2924,4065-JJAVA,0,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,49.5,49.5,Female,0,0,0,1,1,No
2925,2925,4067-HLYQI,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.4,2406.1,Female,0,0,0,33,1,No
2926,2926,4070-OKWVH,0,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),94.6,5025.8,Female,0,1,0,52,1,Yes
2927,2927,4072-IPYLT,0,DSL,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),51.05,1815,Female,0,1,1,36,1,No
2928,2928,4074-SJFFA,1,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,54.75,54.75,Female,0,0,0,1,1,No
2929,2929,4075-JFPGR,0,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,1,Electronic check,93.5,4619.55,Female,0,1,0,51,1,No
2930,2930,4075-WKNIU,0,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,73.35, ,Female,0,1,1,0,1,Yes
2931,2931,4077-CROMM,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.2,3243.45,Female,0,1,1,31,1,Yes
2932,2932,4077-HWUYD,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),87.55,6463.15,Male,0,1,1,72,1,Yes
2933,2933,4078-SAYYN,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.75,1129.75,Female,0,0,0,11,1,Yes
2934,2934,4079-ULGFR,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,275.7,Male,0,0,0,16,1,No
2935,2935,4079-VTGLK,0,DSL,No,No,Yes,No,Yes,Yes,Two year,0,Electronic check,74.85,2181.75,Male,1,1,0,30,1,Yes
2936,2936,4079-WWQQQ,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),65.55,4807.45,Male,0,0,0,72,0,No phone service
2937,2937,4080-IIARD,0,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,76.2,981.45,Female,0,1,0,13,1,Yes
2938,2938,4080-OGPJL,1,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,71.15,563.65,Female,0,0,0,8,1,Yes
2939,2939,4081-DYXAV,1,DSL,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),44.85,893.55,Female,0,0,0,19,0,No phone service
2940,2940,4083-BFNYK,0,Fiber optic,Yes,Yes,No,No,No,Yes,One year,0,Credit card (automatic),95.0,3591.25,Female,1,1,0,38,1,Yes
2941,2941,4083-EUGRJ,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,178.5,Male,0,0,0,9,1,No
2942,2942,4086-ATNFV,0,DSL,Yes,Yes,Yes,No,No,No,One year,1,Mailed check,60.8,2042.05,Female,0,1,1,34,1,No
2943,2943,4086-WITJG,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,1301.1,Male,0,1,1,71,1,No
2944,2944,4086-YQSNZ,1,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.4,224.05,Female,1,1,0,3,1,No
2945,2945,4087-ULYNQ,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.25,873.4,Female,0,1,1,47,1,No
2946,2946,4088-YLDSU,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,104.15,5743.05,Male,0,1,0,55,1,Yes
2947,2947,4090-KPJIP,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,212.4,Female,0,0,0,3,1,Yes
2948,2948,4091-TVOCN,0,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),78.75,3682.45,Male,0,0,1,48,1,Yes
2949,2949,4092-OFQZS,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.65,417.5,Male,0,1,0,20,1,No
2950,2950,4094-NSEDU,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.25,1973.75,Female,1,0,0,21,1,Yes
2951,2951,4097-YODCF,0,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,103.8,3470.8,Male,0,0,1,34,1,Yes
2952,2952,4098-NAUKP,0,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,84.65,5683.6,Male,1,1,1,68,1,Yes
2953,2953,4102-BEFEK,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.05,1201.65,Male,0,0,0,62,1,No
2954,2954,4102-HLENU,0,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Mailed check,65.65,4322.85,Female,0,1,0,67,1,Yes
2955,2955,4102-OQUPX,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,74.4,Male,1,1,0,1,1,Yes
2956,2956,4104-PVRPS,0,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,53.6,1315.35,Male,0,1,0,24,1,No
2957,2957,4106-HADHQ,1,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),80.0,3182.95,Male,0,1,1,39,1,No
2958,2958,4109-CYRBD,0,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,51.6,1442,Male,1,1,0,29,1,Yes
2959,2959,4110-PFEUZ,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,69.55,69.55,Female,0,0,0,1,1,No
2960,2960,4111-BNXIF,0,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,59.55,4103.9,Female,0,1,1,67,0,No phone service
2961,2961,4112-LUEIZ,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.5,863.1,Male,0,0,0,10,1,No
2962,2962,4114-QMKVN,0,DSL,Yes,Yes,No,No,No,Yes,One year,0,Bank transfer (automatic),68.75,3815.4,Female,0,1,1,56,1,Yes
2963,2963,4115-BNPJY,0,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,75.55,2054.4,Male,0,1,1,29,1,No
2964,2964,4115-NZRKS,0,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.15,574.35,Female,1,0,0,7,1,No
2965,2965,4115-UMJFQ,0,DSL,No,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),35.75,2492.25,Male,0,0,0,69,0,No phone service
2966,2966,4116-IQRFR,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.1,73.1,Male,0,1,1,4,1,Yes
2967,2967,4116-TZAQJ,1,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.25,639.65,Female,0,0,0,9,1,No
2968,2968,4118-CEVPF,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),110.8,3836.3,Female,1,0,0,35,1,Yes
2969,2969,4119-ZYPZY,0,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,106.8,7623.2,Male,1,0,0,71,1,Yes
2970,2970,4121-AGSIN,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),24.5,1497.9,Female,0,1,1,58,1,Yes
2971,2971,4123-DVHPH,0,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,88.05,801.3,Male,0,1,0,9,1,Yes
2972,2972,4123-FCVCB,0,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,75.85,854.45,Female,0,0,0,12,1,Yes
2973,2973,4123-VPQTQ,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.55,61.05,Female,0,0,0,3,1,No
2974,2974,4124-MMETB,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.65,2104.55,Male,0,0,0,22,1,Yes
2975,2975,4128-ETESU,0,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,99.7,4747.2,Female,1,1,0,47,1,Yes
2976,2976,4129-LYCOI,0,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,104.0,7039.05,Female,0,0,1,67,1,Yes
2977,2977,4130-MZLCC,0,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),50.55,244.75,Female,0,0,0,5,1,No
2978,2978,4132-KALRO,0,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,100.85,399.25,Female,0,0,0,4,1,Yes
2979,2979,4132-POCZS,0,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,39.9,2020.9,Male,0,1,0,52,0,No phone service
2980,2980,4134-BSXLX,0,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,60.9,1785.65,Male,0,1,0,28,1,No
2981,2981,4135-FRWKJ,0,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Electronic check,76.25,4154.55,Female,1,1,1,55,1,Yes
